PDB_ID,Entry_ID,Number_of_Distinct_Protein_Entities,Refinement_Resolution,Resolution_Method,Release_Date,E2_UniProtIDs,E2_Gene_Names,E3_UniProtIDs,E3_Gene_Names,ubiquitin_in_structure,Nonpolymer_Entities,Entity_ID,Source_Organism,Gene_Name,Macromolecule_Name,Accession_Codes,EC_Number,Polymer_Type
1TT5,1TT5,3,2.6,X-ray,2004-09-14,P61081,UBE2M,,,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","3:UBE2M, UBC12","1:amyloid protein-binding protein 1,2:ubiquitin-activating enzyme E1C isoform 1,3:Ubiquitin-conjugating enzyme E2 M","1:Q13564,2:Q8TBC4,3:P61081",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
1TW6,1TW6,2,1.713,X-ray,2004-11-02,,,Q96CA5,BIRC7,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:BIRC7,2:DIABLO, SMAC","1:Baculoviral IAP repeat-containing protein 7,2:Diablo homolog, mitochondrial","1:Q96CA5,2:Q9NR28",,"1:polypeptide(L),2:polypeptide(L)"
1U6G,1U6G,3,3.1,X-ray,2004-12-14,,,P62877,RBX1,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:CUL1,2:Rbx1, ROC1, RNF75,3:Cand1","1:Cullin homolog 1,2:RING-box protein 1,3:TIP120 protein","1:Q13616,2:P62877,3:Q86VP6",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
1UHP,1UHP,1,,NMR,2004-01-09,,,Q9UPQ7,PDZRN3,,,1,1:Homo sapiens,1:KIAA1095,1:hypothetical protein KIAA1095,1:Q9UPQ7,,1:polypeptide(L)
1UR6,1UR6,2,,Multiplemethods,2004-05-07,P62837,UBE2D2,O95628,CNOT4,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:UBIQUITIN-CONJUGATING ENZYME E2-17 KDA 2,2:POTENTIAL TRANSCRIPTIONAL REPRESSOR NOT4HP","1:P62837,2:O95628",,"1:polypeptide(L),2:polypeptide(L)"
1W4U,1W4U,1,,NMR,2004-11-10,P62837,UBE2D2,,,,,1,1:Homo sapiens,,1:UBIQUITIN-CONJUGATING ENZYME E2-17 KDA 2,1:P62837,,1:polypeptide(L)
1WD2,1WD2,1,,NMR,2004-07-20,,,Q9Y4X5,ARIH1,,,1,1:Homo sapiens,,1:Ariadne-1 protein homolog,1:Q9Y4X5,,1:polypeptide(L)
1WGM,1WGM,1,,NMR,2004-11-28,,,Q14139,UBE4A,,,1,1:Homo sapiens,1:Kazusa cDNA ha03786,1:Ubiquitin conjugation factor E4A,1:Q14139,,1:polypeptide(L)
1WH1,1WH1,1,,NMR,2004-11-28,,,Q9UPQ7,PDZRN3,,,1,1:Homo sapiens,1:Kazusa hk06736,1:KIAA1095 protein,1:Q9UPQ7,,1:polypeptide(L)
1WIM,1WIM,1,,NMR,2004-11-28,,,P50876,RNF144A,,,1,1:Homo sapiens,1:KAZUSA cDNA ha02800,1:KIAA0161 protein,1:P50876,,1:polypeptide(L)
1WO3,1WO3,1,,NMR,2005-03-08,,,Q92793,CREBBP,,,1,,,1:CREB Binding Protein,1:Q92793,,1:polypeptide(L)
1WO4,1WO4,1,,NMR,2005-03-08,,,Q92793,CREBBP,,,1,,,1:CREB Binding Protein,1:Q92793,,1:polypeptide(L)
1WO5,1WO5,1,,NMR,2005-03-08,,,Q92793,CREBBP,,,1,,,1:CREB Binding Protein,1:Q92793,,1:polypeptide(L)
1WO6,1WO6,1,,NMR,2005-03-08,,,Q92793,CREBBP,,,1,,,1:CREB Binding Protein,1:Q92793,,1:polypeptide(L)
1WO7,1WO7,1,,NMR,2005-03-08,,,Q92793,CREBBP,,,1,,,1:CREB Binding Protein,1:Q92793,,1:polypeptide(L)
1WY8,1WY8,1,,NMR,2005-08-09,,,Q96PU4,UHRF2,,,1,1:Homo sapiens,1:UHRF2,"1:Np95-like ring finger protein, isoform a",1:Q96PU4,,1:polypeptide(L)
1WZV,1WZV,1,2.1,X-ray,2005-03-22,O14933,UBE2L6,,,,,1,1:Homo sapiens,,1:Ubiquitin-conjugating enzyme E2 L6,1:O14933,,1:polypeptide(L)
1WZW,1WZW,1,2.4,X-ray,2005-03-22,O14933,UBE2L6,,,,,1,1:Homo sapiens,,1:Ubiquitin-conjugating enzyme E2 L6,1:O14933,,1:polypeptide(L)
1X23,1X23,1,1.85,X-ray,2005-05-03,P61077,UBE2D3,,,,,1,1:Homo sapiens,,1:Ubiquitin-conjugating enzyme E2 D3,1:P61077,,1:polypeptide(L)
1X4J,1X4J,1,,NMR,2005-11-14,,,Q9H0F5,RNF38,,,1,1:Homo sapiens,1:RNF38,1:RING finger protein 38,1:Q9H0F5,,1:polypeptide(L)
1XB0,1XB0,2,2.2,X-ray,2004-11-02,,,Q96P09,BIRC8,,,"1,2",1:Homo sapiens,"1:BIRC8, ILP2","1:Baculoviral IAP repeat-containing protein 8,2:Diablo homolog, mitochondrial","1:Q96P09,2:Q9NR28",,"1:polypeptide(L),2:polypeptide(L)"
1XB1,1XB1,2,2.7,X-ray,2004-11-02,,,Q96P09,BIRC8,,,"1,2",1:Homo sapiens,"1:BIRC8, ILP2","1:Baculoviral IAP repeat-containing protein 8,2:Diablo homolog, mitochondrial","1:Q96P09,2:Q9NR28",,"1:polypeptide(L),2:polypeptide(L)"
1XR9,1XR9,3,1.788,X-ray,2005-04-14,P51965,UBE2E1,,,,,"1,2,3","1:Homo sapiens,2:Homo sapiens","1:HLA-Bw62.1,2:B2M","1:HLA class I histocompatibility antigen, B-15 alpha chain,2:Beta-2-microglobulin,3:Ubiquitin-conjugating enzyme E2 E1","1:P01889,2:P61769,3:P51965",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
1Y02,1Y02,1,1.8,X-ray,2004-12-28,,,Q8WZ73,RFFL,,,1,1:Homo sapiens,,1:FYVE-RING finger protein SAKURA,1:Q8WZ73,,1:polypeptide(L)
1Y6L,1Y6L,1,1.85,X-ray,2005-01-11,Q96LR5,UBE2E2,,,,,1,1:Homo sapiens,"1:UBE2E2, UBCH8",1:Ubiquitin-conjugating enzyme E2E2,1:Q96LR5,,1:polypeptide(L)
1Y8X,1Y8X,2,2.4,X-ray,2005-02-08,P61081,UBE2M,,,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:UBE2M, UBC12,2:UBE1C, UBA3","1:Ubiquitin-conjugating enzyme E2 M,2:Ubiquitin-activating enzyme E1C","1:P61081,2:Q8TBC4",,"1:polypeptide(L),2:polypeptide(L)"
1Y98,1Y98,2,2.5,X-ray,2005-08-30,,,P38398,BRCA1,,,"1,2",1:Homo sapiens,1:BRCA1,"1:Breast cancer type 1 susceptibility protein,2:CtIP PHOSPHORYLATED PEPTIDE","1:P38398,2:Q99708",,"1:polypeptide(L),2:polypeptide(L)"
1YCR,1YCR,2,2.6,X-ray,1997-11-19,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:MDM2,2:P53","1:Q00987,2:P04637",,"1:polypeptide(L),2:polypeptide(L)"
1YH2,1YH2,1,2.0,X-ray,2005-02-15,Q9NPD8,UBE2T,,,,,1,1:Homo sapiens,1:HSPC150,1:HSPC150 protein similar to ubiquitin-conjugating enzyme,1:Q9NPD8,,1:polypeptide(L)
1YLA,1YLA,1,2.4,X-ray,2005-02-01,P61086,UBE2K,,,,,1,1:Homo sapiens,"1:HIP2, LIG",1:Ubiquitin-conjugating enzyme E2-25 kDa,1:P61086,,1:polypeptide(L)
1YRV,1YRV,1,2.18,X-ray,2005-03-22,Q5VVX9,UBE2U,,,,,1,1:Homo sapiens,1:MGC35130,1:ubiquitin-conjugating ligase MGC351130,1:Q5VVX9,,1:polypeptide(L)
1YVH,1YVH,2,2.05,X-ray,2005-03-08,,,P22681,CBL,,,"1,2",1:Homo sapiens,"1:CBL, CBL2, RNF55","1:CBL E3 ubiquitin protein ligase,2:13-mer fragment of SH2 and PH domain-containing adapter protein APS","1:P22681,2:Q9Z200",,"1:polypeptide(L),2:polypeptide(L)"
1Z1M,1Z1M,1,,NMR,2005-06-28,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:Ubiquitin-protein ligase E3 Mdm2,1:Q00987,,1:polypeptide(L)
1Z5S,1Z5S,4,3.01,X-ray,2005-06-07,P63279,UBE2I,,,,,"1,2,3,4","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens","1:UBE2I, UBC9, UBCE9,2:UBL1, SMT3C, SMT3H3,3:RANGAP1,4:RANBP2, NUP358","1:Ubiquitin-conjugating enzyme E2 I,2:Ubiquitin-like protein SMT3C,3:Ran GTPase-activating protein 1,4:Ran-binding protein 2","1:P63279,2:P63165,3:P46060,4:P49792",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L)"
1Z6U,1Z6U,1,2.1,X-ray,2005-05-03,,,Q96PU4,UHRF2,,,1,1:Homo sapiens,1:UHRF2,1:Np95-like ring finger protein isoform b,1:Q96PU4,,1:polypeptide(L)
1ZDN,1ZDN,1,1.93,X-ray,2005-05-03,Q16763,UBE2S,,,,,1,1:Homo sapiens,"1:UBE2S, E2EPF",1:Ubiquitin-conjugating enzyme E2S,1:Q16763,,1:polypeptide(L)
1ZGU,1ZGU,2,,NMR,2006-04-04,Q15819,UBE2V2,,,"P0CG48,Ubiquitin",,"1,2","1:Homo sapiens,2:Homo sapiens","1:UBE2V2, MMS2","1:Ubiquitin-conjugating enzyme E2 variant 2,2:Ubiquitin","1:Q15819,2:P0CG48",,"1:polypeptide(L),2:polypeptide(L)"
1ZKC,1ZKC,1,1.65,X-ray,2005-08-16,,,Q13356,PPIL2,,,1,1:Homo sapiens,1:PPIL2,1:Peptidyl-prolyl cis-trans isomerase like 2,1:Q13356,,1:polypeptide(L)
1ZMS,1ZMS,2,2.8,X-ray,2005-07-19,,,Q13114,TRAF3,,,"1,2",1:Homo sapiens,"1:TRAF3, CAP1, CRAF1","1:TNF receptor associated factor 3,2:Latent membrane protein 1","1:Q13114,2:P13198",,"1:polypeptide(L),2:polypeptide(L)"
1ZOQ,1ZOQ,2,2.37,X-ray,2006-03-21,,,Q92793,CREBBP,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:IRF3,2:CREBBP, CBP","1:Interferon regulatory factor 3,2:CREB-binding protein","1:Q14653,2:Q92793",,"1:polypeptide(L),2:polypeptide(L)"
1ZUO,1ZUO,1,1.8,X-ray,2005-07-05,Q8WVN8,UBE2Q2,,,,,1,1:Homo sapiens,1:LOC92912,1:Hypothetical protein LOC92912,1:Q8WVN8,,1:polypeptide(L)
1ZVD,1ZVD,1,2.1,X-ray,2005-08-09,,,Q9HAU4,SMURF2,,,1,1:Homo sapiens,1:SMURF2,1:Smad ubiquitination regulatory factor 2,1:Q9HAU4,,1:polypeptide(L)
2A25,2A25,2,2.2,X-ray,2005-08-09,,,Q8IUQ4,SIAH1,,,"1,2",1:Homo sapiens,"1:SIAH1, HUMSIAH","1:Ubiquitin ligase SIAH1,2:Calcyclin-binding protein peptide","1:Q8IUQ4,2:Q9HB71",,"1:polypeptide(L),2:polypeptide(L)"
2A4D,2A4D,1,1.69,X-ray,2005-07-12,Q13404,UBE2V1,,,,,1,1:Homo sapiens,"1:UBE2V1, CROC1, UBE2V, UEV1",1:Ubiquitin-conjugating enzyme E2 variant 1,1:Q13404,,1:polypeptide(L)
2A7L,2A7L,1,1.82,X-ray,2005-09-06,Q96B02,UBE2W,,,,,1,1:Homo sapiens,1:FLJ11011,1:Hypothetical ubiquitin-conjugating enzyme LOC55284,1:Q96B02,,1:polypeptide(L)
2AK5,2AK5,2,1.85,X-ray,2005-10-11,,,Q13191,CBLB,,,"1,2",1:Rattus norvegicus,,"1:Rho guanine nucleotide exchange factor 7,2:8-residue peptide from a signal transduction protein CBL-B","1:O55043,2:Q13191",,"1:polypeptide(L),2:polypeptide(L)"
2ASQ,2ASQ,2,,NMR,2005-10-11,,,O75928,PIAS2,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:SUMO1, SMT3C, SMT3H3, UBL1,2:PIAS2, PIASX","1:Small ubiquitin-related modifier 1,2:Protein inhibitor of activated STAT2","1:P63165,2:O75928",,"1:polypeptide(L),2:polypeptide(L)"
2AWF,2AWF,1,2.1,X-ray,2005-09-20,P62253,UBE2G1,,,,,1,1:Homo sapiens,"1:UBE2G1, UBE2G",1:Ubiquitin-conjugating enzyme E2 G1,1:P62253,,1:polypeptide(L)
2AXI,2AXI,2,1.4,X-ray,2006-03-21,,,Q00987,MDM2,,,"1,2",1:Homo sapiens,1:MDM2,"1:Ubiquitin-protein ligase E3 Mdm2,2:cyclic 8-mer peptide",1:Q00987,,"1:polypeptide(L),2:polypeptide(L)"
2BZ8,2BZ8,2,2.0,X-ray,2005-10-05,,,Q13191,CBLB,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:SH3-DOMAIN KINASE BINDING PROTEIN 1,2:SIGNAL TRANSDUCTION PROTEIN CBL-B SH3-BINDING PROTEIN CBL-B, RING FINGER PROTEIN 56, CBL-B","1:Q96B97,2:Q13191",,"1:polypeptide(L),2:polypeptide(L)"
2C2V,2C2V,3,2.9,X-ray,2005-11-23,"P61088,Q13404","UBE2N,UBE2V1",,,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Mus musculus","1:UBE2N, BLU,2:UBE2V1, CROC1, UBE2V, UEV1, P/OKcl.19,3:Stub1, Chip","1:Ubiquitin-conjugating enzyme E2 N,2:Ubiquitin-conjugating enzyme E2 variant 1,3:STIP1 homology and U box-containing protein 1","1:P61088,2:Q13404,3:Q9WUD1",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
2C4P,2C4P,1,2.35,X-ray,2006-11-22,P51668,UBE2D1,,,,,1,1:Homo sapiens,,1:UBIQUITIN-CONJUGATING ENZYME E2 D1,1:P51668,,1:polypeptide(L)
2C6A,2C6A,1,,NMR,2006-01-04,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:UBIQUITIN-PROTEIN LIGASE E3 MDM2,1:Q00987,,1:polypeptide(L)
2C6B,2C6B,1,,NMR,2006-01-04,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:UBIQUITIN-PROTEIN LIGASE E3 MDM2,1:Q00987,,1:polypeptide(L)
2C7H,2C7H,1,,NMR,2006-01-19,,,Q7Z6E9,RBBP6,,,1,1:Homo sapiens,,"1:RETINOBLASTOMA-BINDING PROTEIN 6, ISOFORM 3",1:Q7Z6E9,,1:polypeptide(L)
2CBL,2CBL,2,2.1,X-ray,1999-05-18,,,P22681,CBL,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:PROTO-ONCOGENE CBL,2:ZAP-70","1:P22681,2:P43403",,"1:polypeptide(L),2:polypeptide(L)"
2CLW,2CLW,2,1.945,X-ray,2007-06-12,P62837,UBE2D2,,,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:UBIQUITIN-CONJUGATING ENZYME E2 D2,2:UBIQUITIN-CONJUGATING ENZYME E2 D2","1:P62837,2:P62837",,"1:polypeptide(L),2:polypeptide(L)"
2CR8,2CR8,1,,NMR,2005-11-20,,,O15151,MDM4,,,1,1:Homo sapiens,1:MDM4,1:Mdm4 protein,1:O15151,,1:polypeptide(L)
2CRC,2CRC,1,,NMR,2005-11-20,,,Q9BYM8,RBCK1,,,1,1:Homo sapiens,1:UBCE7IP3,1:Ubiquitin conjugating enzyme 7 interacting protein 3,1:Q9BYM8,,1:polypeptide(L)
2CS3,2CS3,1,,NMR,2005-11-20,,,Q9H1B7,IRF2BPL,,,1,1:Homo sapiens,1:KAZUSA cDNA fj14303,1:Protein C14orf4,1:Q9H1B7,,1:polypeptide(L)
2CSW,2CSW,1,,NMR,2005-11-23,,,O76064,RNF8,,,1,1:Homo sapiens,1:RNF8,1:Ubiquitin ligase protein RNF8,1:O76064,,1:polypeptide(L)
2CSY,2CSY,1,,NMR,2005-11-23,,,Q8IZP6,RNF113B,,,1,1:Homo sapiens,1:ZNF183L1,1:Zinc finger protein 183-like 1,1:Q8IZP6,,1:polypeptide(L)
2CT0,2CT0,1,,NMR,2005-11-23,,,Q8WV22,NSMCE1,,,1,1:Homo sapiens,1:NSE1,1:Non-SMC element 1 homolog,1:Q8WV22,,1:polypeptide(L)
2CT2,2CT2,1,,NMR,2005-11-23,,,Q13049,TRIM32,,,1,1:Homo sapiens,1:TRIM32,1:Tripartite motif protein 32,1:Q13049,,1:polypeptide(L)
2CT7,2CT7,1,,NMR,2005-11-23,,,Q96EP0,RNF31,,,1,1:Homo sapiens,1:RNF31,1:RING finger protein 31,1:Q96EP0,,1:polypeptide(L)
2CYX,2CYX,1,2.56,X-ray,2006-04-25,P60604,UBE2G2,,,,,1,1:Homo sapiens,1:UBE2G2,1:Ubiquitin-conjugating enzyme E2 G2,1:P60604,,1:polypeptide(L)
2D82,2D82,1,,NMR,2006-04-04,,,Q92793,CREBBP,,,1,1:Homo sapiens,,1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
2D8S,2D8S,1,,NMR,2006-06-08,,,Q5T0T0,MARCHF8,,,1,1:Homo sapiens,1:MARCH8,1:cellular modulator of immune recognition,1:Q5T0T0,,1:polypeptide(L)
2D8T,2D8T,1,,NMR,2006-06-08,,,Q9NTX7,RNF146,,,1,1:Homo sapiens,1:RNF146,1:RING finger protein 146,1:Q9NTX7,,1:polypeptide(L)
2D8U,2D8U,1,,NMR,2006-06-08,,,Q969Q1,TRIM63,,,1,1:Homo sapiens,1:TRIM63,1:Ubiquitin ligase TRIM63,1:Q969Q1,,1:polypeptide(L)
2DAY,2DAY,1,,NMR,2006-06-14,,,Q96BH1,RNF25,,,1,1:Homo sapiens,1:RNF25,1:RING finger protein 25,1:Q96BH1,,1:polypeptide(L)
2DB8,2DB8,1,,NMR,2006-06-15,,,Q9C026,TRIM9,,,1,1:Homo sapiens,1:TRIM9,"1:Tripartite motif protein 9, isoform 2",1:Q9C026,,1:polypeptide(L)
2DGR,2DGR,1,,NMR,2006-09-15,,,Q86XN8,MEX3D,,,1,1:Homo sapiens,1:RKHD1,1:RING finger and KH domain-containing protein 1,1:Q86XN8,,1:polypeptide(L)
2DID,2DID,1,,NMR,2006-09-29,,,Q9HCM9,TRIM39,,,1,1:Homo sapiens,1:TRIM39,1:Tripartite motif protein 39,1:Q9HCM9,,1:polypeptide(L)
2DIF,2DIF,1,,NMR,2006-09-29,,,Q9HCM9,TRIM39,,,1,1:Homo sapiens,1:TRIM39,1:Tripartite motif protein 39,1:Q9HCM9,,1:polypeptide(L)
2DIP,2DIP,1,,NMR,2006-09-30,,,Q8NEG5,ZSWIM2,,,1,1:Homo sapiens,1:ZSWIM2,1:Zinc finger SWIM domain-containing protein 2,1:Q8NEG5,,1:polypeptide(L)
2DJA,2DJA,1,,NMR,2006-10-01,,,Q9UJV3,MID2,,,1,1:Homo sapiens,"1:MID2, FXY2, RNF60, TRIM1",1:Midline-2,1:Q9UJV3,,1:polypeptide(L)
2DJB,2DJB,1,,NMR,2007-03-13,,,Q9BYE7,PCGF6,,,1,1:Homo sapiens,"1:PCGF6, MBLR, RNF134",1:Polycomb group RING finger protein 6,1:Q9BYE7,,1:polypeptide(L)
2DJY,2DJY,2,,NMR,2006-05-02,,,Q9HAU4,SMURF2,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:SMURF2,2:SMAD7, MADH7, MADH8","1:Smad ubiquitination regulatory factor 2,2:Mothers against decapentaplegic homolog 7","1:Q9HAU4,2:O15105",,"1:polypeptide(L),2:polypeptide(L)"
2DK3,2DK3,1,,NMR,2006-10-06,,,Q9ULT8,HECTD1,,,1,1:Homo sapiens,"1:HECTD1, KIAA1131",1:E3 ubiquitin-protein ligase HECTD1,1:Q9ULT8,,1:polypeptide(L)
2DMF,2DMF,1,,NMR,2006-10-21,,,Q96BH1,RNF25,,,1,1:Homo sapiens,1:RNF25,1:RING finger protein 25,1:Q96BH1,,1:polypeptide(L)
2DMK,2DMK,1,,NMR,2006-10-22,,,Q9UJV3,MID2,,,1,1:Homo sapiens,1:MID2,1:midline 2 isoform 2,1:Q9UJV3,,1:polypeptide(L)
2DMV,2DMV,1,,NMR,2006-10-24,,,Q96J02,ITCH,,,1,1:Homo sapiens,1:ITCH,1:Itchy homolog E3 ubiquitin protein ligase,1:Q96J02,,1:polypeptide(L)
2DO6,2DO6,1,,NMR,2007-05-08,,,Q13191,CBLB,,,1,1:Homo sapiens,"1:CBLB, RNF56",1:E3 ubiquitin-protein ligase CBL-B,1:Q13191,,1:polypeptide(L)
2DQ5,2DQ5,1,,NMR,2007-04-03,,,O15344,MID1,,,1,1:Homo sapiens,1:MID1,1:Midline-1,1:O15344,,1:polypeptide(L)
2DS4,2DS4,1,,NMR,2006-12-21,,,Q9H8W5,TRIM45,,,1,1:Homo sapiens,1:TRIM45,1:Tripartite motif protein 45,1:Q9H8W5,,1:polypeptide(L)
2E6S,2E6S,1,,NMR,2007-07-03,,,Q96PU4,UHRF2,,,1,1:Homo sapiens,"1:UHRF2, NIRF, RNF107",1:E3 ubiquitin-protein ligase UHRF2,1:Q96PU4,,1:polypeptide(L)
2EA5,2EA5,1,,NMR,2007-07-31,,,Q99675,CGRRF1,,,1,1:Homo sapiens,"1:CGRRF1, CGR19, RNF197",1:Cell growth regulator with RING finger domain protein 1,1:Q99675,,1:polypeptide(L)
2EA6,2EA6,1,,NMR,2007-07-31,,,P78317,RNF4,,,1,1:Homo sapiens,1:RNF4,1:RING finger protein 4,1:P78317,,1:polypeptide(L)
2ECG,2ECG,1,,NMR,2008-03-18,,,P98170,XIAP,,,1,1:Homo sapiens,1:BIRC4,1:Baculoviral IAP repeat-containing protein 4,1:P98170,,1:polypeptide(L)
2ECI,2ECI,1,,NMR,2008-03-18,,,Q9Y4K3,TRAF6,,,1,1:Homo sapiens,1:TRAF6,1:TNF receptor-associated factor 6,1:Q9Y4K3,,1:polypeptide(L)
2ECJ,2ECJ,1,,NMR,2007-08-14,,,Q9HCM9,TRIM39,,,1,1:Homo sapiens,1:TRIM39,1:Tripartite motif-containing protein 39,1:Q9HCM9,,1:polypeptide(L)
2ECL,2ECL,1,,NMR,2007-08-14,,,Q9UBF6,RNF7,,,1,1:Homo sapiens,1:RNF7,1:RING-box protein 2,1:Q9UBF6,,1:polypeptide(L)
2ECN,2ECN,1,,NMR,2007-08-14,,,Q8WVD5,RNF141,,,1,1:Homo sapiens,"1:RNF141, ZNF230",1:RING finger protein 141,1:Q8WVD5,,1:polypeptide(L)
2ECV,2ECV,1,,NMR,2008-02-19,,,Q9C035,TRIM5,,,1,1:Homo sapiens,"1:TRIM5, RNF88",1:Tripartite motif-containing protein 5,1:Q9C035,,1:polypeptide(L)
2ECY,2ECY,1,,NMR,2008-02-26,,,Q13114,TRAF3,,,1,1:Homo sapiens,1:TRAF3,1:TNF receptor-associated factor 3,1:Q13114,,1:polypeptide(L)
2EDI,2EDI,1,,NMR,2007-08-14,Q969M7,UBE2F,,,,,1,1:Homo sapiens,1:NCE2,1:NEDD8-conjugating enzyme UBE2F,1:Q969M7,,1:polypeptide(L)
2EGM,2EGM,1,,NMR,2007-09-04,,,Q8WV44,TRIM41,,,1,1:Homo sapiens,1:TRIM41,1:Tripartite motif-containing protein 41,1:Q8WV44,,1:polypeptide(L)
2EGP,2EGP,1,,NMR,2007-09-04,,,Q9BYJ4,TRIM34,,,1,1:Homo sapiens,"1:TRIM34, IFP1, RNF21",1:Tripartite motif-containing protein 34,1:Q9BYJ4,,1:polypeptide(L)
2EJS,2EJS,1,,NMR,2007-09-25,,,Q9UKV5,AMFR,,,1,1:Homo sapiens,,"1:Autocrine motility factor receptor, isoform 2",1:Q9UKV5,,1:polypeptide(L)
2EKK,2EKK,1,,NMR,2007-09-25,,,Q7Z6Z7,HUWE1,,,1,1:Homo sapiens,,1:UBA domain from E3 ubiquitin-protein ligase HUWE1,1:Q7Z6Z7,,1:polypeptide(L)
2EOD,2EOD,1,,NMR,2008-04-01,,,Q9BUZ4,TRAF4,,,1,1:Homo sapiens,"1:TRAF4, CART1, MLN62, RNF83",1:TNF receptor-associated factor 4,1:Q9BUZ4,,1:polypeptide(L)
2EP4,2EP4,1,,NMR,2007-10-02,,,Q9Y225,RNF24,,,1,1:Homo sapiens,1:RNF24,1:RING finger protein 24,1:Q9Y225,,1:polypeptide(L)
2EQK,2EQK,1,,NMR,2007-10-02,,,Q9BXT8,RNF17,,,1,1:Homo sapiens,1:TDRD4,1:Tudor domain-containing protein 4,1:Q9BXT8,,1:polypeptide(L)
2ESK,2ESK,1,1.36,X-ray,2005-12-06,P62837,UBE2D2,,,,,1,1:Homo sapiens,"1:UBE2D2, UBC4, UBCH5B",1:Ubiquitin-conjugating enzyme E2 D2,1:P62837,,1:polypeptide(L)
2ESO,2ESO,1,1.5,X-ray,2005-12-06,P62837,UBE2D2,,,,,1,1:Homo sapiens,"1:UBE2D2, UBC4, UBCH5B",1:Ubiquitin-conjugating enzyme E2 D2,1:P62837,,1:polypeptide(L)
2ESP,2ESP,1,1.52,X-ray,2005-12-06,P62837,UBE2D2,,,,,1,1:Homo sapiens,"1:UBE2D2, UBC4, UBCH5B",1:Ubiquitin-conjugating enzyme E2 D2,1:P62837,,1:polypeptide(L)
2ESQ,2ESQ,1,1.44,X-ray,2005-12-06,P62837,UBE2D2,,,,,1,1:Homo sapiens,"1:UBE2D2, UBC4, UBCH5B",1:Ubiquitin-conjugating enzyme E2 D2,1:P62837,,1:polypeptide(L)
2F1Y,2F1Y,1,1.7,X-ray,2006-02-07,,,,,,,1,1:Homo sapiens,,1:HAUSP/USP7,1:Q93009,,1:polypeptide(L)
2F4W,2F4W,1,2.0,X-ray,2005-12-27,Q8N2K1,UBE2J2,,,,,1,1:Homo sapiens,1:UBE2J2,"1:ubiquitin-conjugating enzyme E2, J2",1:Q8N2K1,,1:polypeptide(L)
2FAZ,2FAZ,1,2.0,X-ray,2005-12-20,,,Q96T88,UHRF1,,,1,1:Homo sapiens,"1:UHRF1, ICBP90, NP95, RNF106",1:Ubiquitin-like containing PHD and RING finger domains protein 1,1:Q96T88,,1:polypeptide(L)
2FBE,2FBE,1,2.52,X-ray,2006-01-10,,,A6NLU0,RFPL4A,,,1,1:Homo sapiens,1:gene 19q13.4.1,1:PREDICTED: similar to ret finger protein-like 1,1:A6NLU0,,1:polypeptide(L)
2FFW,2FFW,1,,NMR,2006-05-09,,,O15344,MID1,,,1,1:Homo sapiens,"1:MID1, FXY, RNF59, TRIM18, XPRF",1:Midline-1,1:O15344,,1:polypeptide(L)
2FOP,2FOP,2,2.1,X-ray,2006-02-14,,,Q00987,MDM2,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:HAUSP, USP7","1:Ubiquitin carboxyl-terminal hydrolase 7,2:mdm2 peptide","1:Q93009,2:Q00987",,"1:polypeptide(L),2:polypeptide(L)"
2FUH,2FUH,2,,NMR,2006-03-28,P61077,UBE2D3,,,"P0CG48,Ubiquitin",,"1,2","1:Homo sapiens,2:Rattus norvegicus","1:UBE2D3, UBCH5C,2:Rps27a, Uba80, Ubcep1","1:Ubiquitin-conjugating enzyme E2 D3,2:Ubiquitin","1:P61077,2:P0CG48",,"1:polypeptide(L),2:polypeptide(L)"
2FZP,2FZP,1,1.87,X-ray,2006-03-28,,,Q9H4P4,RNF41,,,1,1:Homo sapiens,1:RNF41,1:ring finger protein 41 isoform 1,1:Q9H4P4,,1:polypeptide(L)
